,Talk_ID,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw_dropping,OK,Obnoxious,Inspiring,total,log_views,Other_TED,TED,TEDGlobal,TEDMED,TEDSalon,TEDWomen,TEDx,duration,months_ago
665,666,1.6010385114668975,22.45781047165729,8.610990913024665,0.8221549112938122,0.5192557334487236,0.08654262224145391,0.34617048896581565,8.567719601903939,0.6923409779316313,0.7788836001730853,11.899610558199914,1.730852444829078,0.38944180008654267,12.678494158372999,2311,7.745435610274381,1,0,0,0,0,0,0,255,100
666,667,0.8328995314940135,11.608537220197814,3.591879229567933,0.8328995314940135,0.5205622071837585,0.0,10.203019260801666,18.375845913586673,0.15616866215512754,1.8219677251431545,9.734513274336283,0.7808433107756376,0.052056220718375845,6.76730869338886,1921,7.560601162768557,1,0,0,0,0,0,0,1039,100
667,668,18.506998444790046,0.760324866079143,3.8707447727665456,5.667876274408156,3.248660791429065,0.46656298600311047,13.0810437186798,6.721963020563332,3.8880248833592534,17.262830482115085,2.0908933817176427,3.3696215655780195,3.3523414549853117,6.168999481596682,5787,8.663369301573839,0,1,0,0,0,0,0,1039,100
668,669,0.398406374501992,0.6374501992031872,14.50199203187251,2.2310756972111556,0.0796812749003984,0.0,6.613545816733067,5.2589641434262955,0.4780876494023904,3.6653386454183265,2.4701195219123506,1.4342629482071714,0.2390438247011952,8.685258964143426,1255,7.134890851565884,0,1,0,0,0,0,0,371,100
669,670,9.887393573194178,1.7028288931612197,8.21202966218072,0.8239494644328481,0.43943971436418566,0.5218346608074704,16.12194452073606,12.276847020049438,0.46690469651194727,9.228234001647898,1.675363911013458,3.1859379291403465,0.10985992859104642,16.945893985168908,3641,8.200013648175434,0,1,0,0,0,0,0,411,100
670,671,7.083764219234746,0.4136504653567736,3.8262668045501553,1.4477766287487073,0.2068252326783868,0.1034126163391934,19.286452947259566,2.7404343329886243,1.344364012409514,14.012409513960703,0.672182006204757,2.688728024819028,0.25853154084798347,11.220268872802482,1934,7.56734567601324,0,1,0,0,0,0,0,367,100
671,672,0.4947773501924134,6.322155030236394,1.2094557449147882,10.775151181968114,2.0890599230346347,0.8246289169873556,4.782847718526663,4.123144584936778,2.3639362286970864,6.267179769103903,0.9895547003848268,2.034084661902144,0.8796041781198461,19.901044529961517,1819,7.506042178518122,1,0,0,0,0,0,0,1418,100
672,673,0.3497376967274544,2.273295028728454,14.888833374968774,2.3482388208843368,1.6987259555333498,3.2225830627029732,8.343742193354982,19.510367224581564,2.398201348988259,2.523107669248064,11.89108168873345,1.823632275793155,1.8486135398451162,10.067449412940295,4003,8.294799358992574,0,1,0,0,0,0,0,1198,100
673,674,1.0101010101010102,2.6143790849673203,0.29708853238265004,17.17171717171717,1.0101010101010102,0.0,3.0303030303030303,5.228758169934641,0.41592394533571003,3.3868092691622103,3.0897207367795603,1.7825311942959003,0.4753416518122401,20.439691027926322,1683,7.428333194190806,1,0,0,0,0,0,0,1115,100
674,675,1.0209290454313424,1.0209290454313424,5.870342011230219,0.8677896886166412,7.861153649821337,2.7054619703930576,12.302194997447677,6.891271056661561,3.6242981112812664,6.5339458907605925,0.6125574272588056,5.819295558958652,0.8167432363450741,9.59673302705462,1959,7.580189417944541,0,1,0,0,0,0,0,1115,100
